,Unnamed: 0,Tweet,casefold,Tweet_perbaikan,Tweet_filtered,Tweet_stem
528,2307,"['negara', 'mana', 'bola', 'agung', 'duit', 'gelontor', 'sana', 'dapet', 'juara', 'aja', 'jarang', 'kelas', 'seagames', 'yg', 'liat', 'kalah', 'thai', 'dhlah', 'gw', 'ngerendahin', 'kek', 'yg', 'cocok', 'bangga', 'banget', 'tuh', 'bulutangkis', 'buat']",negara mana bola agung duit gelontor sana dapet juara aja jarang kelas seagames yg liat kalah thai dhlah gw ngerendahin kek yg cocok bangga banget tuh bulutangkis buat,"['negara', 'mana', 'bola', 'agung', 'duit', 'gelontor', 'sana', 'mendapat', 'juara', 'saja', 'jarang', 'kelas', 'seagames', 'yang', 'lihat', 'kalah', 'thai', 'dhlah', 'saya', 'ngerendahin', 'kayak', 'yang', 'cocok', 'bangga', 'banget', 'itu', 'bulutangkis', 'buat']","['negara', 'mana', 'bola', 'agung', 'duit', 'gelontor', 'sana', 'mendapat', 'juara', 'saja', 'jarang', 'kelas', 'seagames', 'lihat', 'kalah', 'thai', 'dhlah', 'ngerendahin', 'kayak', 'cocok', 'bangga', 'banget', 'bulutangkis', 'buat']","['negara', 'mana', 'bola', 'agung', 'duit', 'gelontor', 'sana', 'dapat', 'juara', 'saja', 'jarang', 'kelas', 'seagames', 'lihat', 'kalah', 'thai', 'dhlah', 'ngerendahin', 'kayak', 'cocok', 'bangga', 'banget', 'bulutangkis', 'buat']"
529,1187,"['negeri', 'eropa', 'tonton', 'bulutangkis', 'tertib', 'rapi', 'elegan', 'sungguh', 'kelas', 'citra', 'negara', 'maju']",negeri eropa tonton bulutangkis tertib rapi elegan sungguh kelas citra negara maju,"['negeri', 'eropa', 'tonton', 'bulutangkis', 'tertib', 'rapi', 'elegan', 'sungguh', 'kelas', 'citra', 'negara', 'maju']","['negeri', 'eropa', 'tonton', 'bulutangkis', 'tertib', 'rapi', 'elegan', 'sungguh', 'kelas', 'citra', 'negara', 'maju']","['negeri', 'eropa', 'tonton', 'bulutangkis', 'tertib', 'rapi', 'elegan', 'sungguh', 'kelas', 'citra', 'negara', 'maju']"
530,125,"['neng', 'kak', 'ge', 'pensiun', 'saat', 'udah', 'raih', 'medali', 'olimpiade', 'capai', 'kenang', 'sampe', 'tahun', 'makasih', 'lho', 'udah', 'juang', 'bulutangkis', 'indonesia', 'you', 'rock', 'at', 'it']",neng kak ge pensiun saat udah raih medali olimpiade capai kenang sampe tahun makasih lho udah juang bulutangkis indonesia you rock at it,"['neng', 'kak', 'ge', 'pensiun', 'saat', 'sudah', 'raih', 'medali', 'olimpiade', 'capai', 'kenang', 'sampai', 'tahun', 'makasih', 'lho', 'sudah', 'juang', 'bulutangkis', 'indonesia', 'you', 'rock', 'at', 'it']","['neng', 'kak', 'ge', 'pensiun', 'sudah', 'raih', 'medali', 'olimpiade', 'capai', 'kenang', 'sampai', 'tahun', 'makasih', 'lho', 'sudah', 'juang', 'bulutangkis', 'indonesia', 'you', 'rock', 'at', 'it']","['neng', 'kak', 'ge', 'pensiun', 'sudah', 'raih', 'medali', 'olimpiade', 'capai', 'kenang', 'sampai', 'tahun', 'makasih', 'lho', 'sudah', 'juang', 'bulutangkis', 'indonesia', 'you', 'rock', 'at', 'it']"
531,943,"['ngeri', 'ginting', 'jumpa', 'raja', 'bulutangkis', 'semifinal', 'indonesia', 'masters']",ngeri ginting jumpa raja bulutangkis semifinal indonesia masters,"['ngeri', 'ginting', 'jumpa', 'raja', 'bulutangkis', 'semifinal', 'indonesia', 'masters']","['ngeri', 'ginting', 'jumpa', 'raja', 'bulutangkis', 'semifinal', 'indonesia', 'masters']","['ngeri', 'ginting', 'jumpa', 'raja', 'bulutangkis', 'semifinal', 'indonesia', 'masters']"
532,1495,"['nnton', 'f', 'gw', 'vidio', 'nonton', 'nba', 'trus', 'match', 'bulutangkis', 'nntonin', 'series', 'biar', 'ga', 'nolep', 'bngt', 'kos']",nnton f gw vidio nonton nba trus match bulutangkis nntonin series biar ga nolep bngt kos,"['nnton', 'f', 'saya', 'video', 'nonton', 'nba', 'terus', 'match', 'bulutangkis', 'nntonin', 'series', 'biar', 'tidak', 'nolep', 'bngt', 'kos']","['nnton', 'f', 'video', 'nonton', 'nba', 'terus', 'match', 'bulutangkis', 'nntonin', 'series', 'biar', 'tidak', 'nolep', 'bngt', 'kos']","['nnton', 'f', 'video', 'nonton', 'nba', 'terus', 'match', 'bulutangkis', 'nntonin', 'series', 'biar', 'tidak', 'nolep', 'bngt', 'kos']"
533,2477,"['no', 'pas', 'djar', 'm', 'ngurus', 'bukutangkis', 'bulutangkis', 'ngesot']",no pas djar m ngurus bukutangkis bulutangkis ngesot,"['no', 'cocok', 'djar', 'm', 'ngurus', 'bukutangkis', 'bulutangkis', 'ngesot']","['no', 'cocok', 'djar', 'm', 'ngurus', 'bukutangkis', 'bulutangkis', 'ngesot']","['no', 'cocok', 'djar', 'm', 'ngurus', 'bukutangkis', 'bulutangkis', 'ngesot']"
534,771,"['nongkrong', 'qq', 'liat', 'atlet', 'bulutangkis']",nongkrong qq liat atlet bulutangkis,"['nongkrong', 'qq', 'lihat', 'atlet', 'bulutangkis']","['nongkrong', 'qq', 'lihat', 'atlet', 'bulutangkis']","['nongkrong', 'qq', 'lihat', 'atlet', 'bulutangkis']"
535,2299,"['nonton', 'badminton', 'indonesia', 'master', 'gregoria', 'mariska', 'tunjung', 'vs', 'pusarla', 'v', 'sindhu', 'sektor', 'tunggal', 'putri', 'tonton', 'video', 'pilih', 'klik']",nonton badminton indonesia master gregoria mariska tunjung vs pusarla v sindhu sektor tunggal putri tonton video pilih klik,"['nonton', 'badminton', 'indonesia', 'master', 'gregoria', 'mariska', 'tunjung', 'vs', 'pusarla', 'v', 'sindhu', 'sektor', 'tunggal', 'putri', 'tonton', 'video', 'pilih', 'klik']","['nonton', 'badminton', 'indonesia', 'master', 'gregoria', 'mariska', 'tunjung', 'vs', 'pusarla', 'v', 'sindhu', 'sektor', 'tunggal', 'putri', 'tonton', 'video', 'pilih', 'klik']","['nonton', 'badminton', 'indonesia', 'master', 'gregoria', 'mariska', 'tunjung', 'vs', 'pusarla', 'v', 'sindhu', 'sektor', 'tunggal', 'putri', 'tonton', 'video', 'pilih', 'klik']"
536,2294,"['nonton', 'badminton', 'with', 'mamaq', 'ehh', 'muka', 'polos', 'ktnya', 'ayu', 'tingting', 'main', 'bulutangkis', 'skrng', 'maksud', 'antoni', 's', 'ginting', 'indonesiamasterssuper']",nonton badminton with mamaq ehh muka polos ktnya ayu tingting main bulutangkis skrng maksud antoni s ginting indonesiamasterssuper,"['nonton', 'badminton', 'with', 'mamaq', 'ehh', 'muka', 'polos', 'ktnya', 'ayu', 'tingting', 'main', 'bulutangkis', 'sekarang', 'maksud', 'antoni', 's', 'ginting', 'indonesiamasterssuper']","['nonton', 'badminton', 'with', 'mamaq', 'ehh', 'muka', 'polos', 'ktnya', 'ayu', 'tingting', 'main', 'bulutangkis', 'sekarang', 'maksud', 'antoni', 's', 'ginting', 'indonesiamasterssuper']","['nonton', 'badminton', 'with', 'mamaq', 'ehh', 'muka', 'polos', 'ktnya', 'ayu', 'tingting', 'main', 'bulutangkis', 'sekarang', 'maksud', 'antoni', 's', 'ginting', 'indonesiamasterssuper']"
537,715,"['nonton', 'bulutangkis']",nonton bulutangkis,"['nonton', 'bulutangkis']","['nonton', 'bulutangkis']","['nonton', 'bulutangkis']"
538,885,"['nonton', 'bulutangkis', 'ae', 'min', 'seruuu', 'ina', 'vs', 'malaysia', 'neh']",nonton bulutangkis ae min seruuu ina vs malaysia neh,"['nonton', 'bulutangkis', 'saja', 'min', 'seruuu', 'ina', 'vs', 'malaysia', 'neh']","['nonton', 'bulutangkis', 'saja', 'min', 'seruuu', 'ina', 'vs', 'malaysia', 'neh']","['nonton', 'bulutangkis', 'saja', 'min', 'seruuu', 'ina', 'vs', 'malaysia', 'neh']"
539,2258,"['nonton', 'bulutangkis', 'ayah', 'sekrng', 'lgi', 'ga', 'rumah', 'sepiii', 'bangettt']",nonton bulutangkis ayah sekrng lgi ga rumah sepiii bangettt,"['nonton', 'bulutangkis', 'ayah', 'sekrng', 'lagi', 'tidak', 'rumah', 'sepiii', 'bangettt']","['nonton', 'bulutangkis', 'ayah', 'sekrng', 'lagi', 'tidak', 'rumah', 'sepiii', 'bangettt']","['nonton', 'bulutangkis', 'ayah', 'sekrng', 'lagi', 'tidak', 'rumah', 'sepiii', 'bangettt']"
540,767,"['nonton', 'bulutangkis', 'buna']",nonton bulutangkis buna,"['nonton', 'bulutangkis', 'buna']","['nonton', 'bulutangkis', 'buna']","['nonton', 'bulutangkis', 'buna']"
541,755,"['nonton', 'bulutangkis', 'ci']",nonton bulutangkis ci,"['nonton', 'bulutangkis', 'ci']","['nonton', 'bulutangkis', 'ci']","['nonton', 'bulutangkis', 'ci']"
542,1386,"['nonton', 'bulutangkis', 'indonesia', 'main']",nonton bulutangkis indonesia main,"['nonton', 'bulutangkis', 'indonesia', 'main']","['nonton', 'bulutangkis', 'indonesia', 'main']","['nonton', 'bulutangkis', 'indonesia', 'main']"
543,520,"['nonton', 'bulutangkis', 'istora', 'pandemi', 'so', 'sad', 'taun', 'ga', 'ngistora', 'taun', 'ga', 'absen', 'nonton']",nonton bulutangkis istora pandemi so sad taun ga ngistora taun ga absen nonton,"['nonton', 'bulutangkis', 'istora', 'pandemi', 'so', 'sad', 'tahun', 'tidak', 'ngistora', 'tahun', 'tidak', 'absen', 'nonton']","['nonton', 'bulutangkis', 'istora', 'pandemi', 'so', 'sad', 'tahun', 'tidak', 'ngistora', 'tahun', 'tidak', 'absen', 'nonton']","['nonton', 'bulutangkis', 'istora', 'pandemi', 'so', 'sad', 'tahun', 'tidak', 'ngistora', 'tahun', 'tidak', 'absen', 'nonton']"
544,2224,"['nonton', 'bulutangkis', 'langsung', 'seru', 'kek', 'nyaa', 'ken', 'istoraaa']",nonton bulutangkis langsung seru kek nyaa ken istoraaa,"['nonton', 'bulutangkis', 'langsung', 'seru', 'kayak', 'nyaa', 'ken', 'istoraaa']","['nonton', 'bulutangkis', 'langsung', 'seru', 'kayak', 'nyaa', 'ken', 'istoraaa']","['nonton', 'bulutangkis', 'langsung', 'seru', 'kayak', 'nyaa', 'ken', 'istoraaa']"
545,706,"['nonton', 'bulutangkis', 'seru', 'banget', 'plis']",nonton bulutangkis seru banget plis,"['nonton', 'bulutangkis', 'seru', 'banget', 'mohon']","['nonton', 'bulutangkis', 'seru', 'banget', 'mohon']","['nonton', 'bulutangkis', 'seru', 'banget', 'mohon']"
546,891,"['nonton', 'bulutangkis', 'tuh', 'hilang', 'tambah', 'stress']",nonton bulutangkis tuh hilang tambah stress,"['nonton', 'bulutangkis', 'itu', 'hilang', 'tambah', 'stress']","['nonton', 'bulutangkis', 'hilang', 'tambah', 'stress']","['nonton', 'bulutangkis', 'hilang', 'tambah', 'stress']"
547,871,"['nonton', 'bulutangkis', 'x', 'tonton', 'bulutangkis', 'alias', 'tidur', 'dlm', 'tv', 'nyala', 'bangun', 'udah', 'selesai']",nonton bulutangkis x tonton bulutangkis alias tidur dlm tv nyala bangun udah selesai,"['nonton', 'bulutangkis', 'x', 'tonton', 'bulutangkis', 'alias', 'tidur', 'dalam', 'tv', 'nyala', 'bangun', 'sudah', 'selesai']","['nonton', 'bulutangkis', 'x', 'tonton', 'bulutangkis', 'alias', 'tidur', 'tv', 'nyala', 'bangun', 'sudah', 'selesai']","['nonton', 'bulutangkis', 'x', 'tonton', 'bulutangkis', 'alias', 'tidur', 'tv', 'nyala', 'bangun', 'sudah', 'selesai']"
548,1837,"['nonton', 'indonesia', 'masters', 'pegang', 'tiket', 'simak']",nonton indonesia masters pegang tiket simak,"['nonton', 'indonesia', 'masters', 'pegang', 'tiket', 'simak']","['nonton', 'indonesia', 'masters', 'pegang', 'tiket', 'simak']","['nonton', 'indonesia', 'masters', 'pegang', 'tiket', 'simak']"
549,2116,"['nonton', 'punggawa', 'bulutangkis', 'pilih', 'pilih', 'kaos', 'pekan', 'yuk', 'kaos', 'traveler']",nonton punggawa bulutangkis pilih pilih kaos pekan yuk kaos traveler,"['nonton', 'punggawa', 'bulutangkis', 'pilih', 'pilih', 'kaos', 'pekan', 'ayo', 'kaos', 'traveler']","['nonton', 'punggawa', 'bulutangkis', 'pilih', 'pilih', 'kaos', 'pekan', 'ayo', 'kaos', 'traveler']","['nonton', 'punggawa', 'bulutangkis', 'pilih', 'pilih', 'kaos', 'pekan', 'ayo', 'kaos', 'traveler']"
550,2330,"['nonton', 'punggawa', 'bulutangkis', 'pilih', 'pilih', 'kaos', 'pekan', 'yuk', 'kaos', 'traveler', 'rb', 'size', 'sxxl', 'promo', 'beli', 'gratis', 'ikat', 'rajut', 'cangkir', 'cantik', 'mesan', 'wa', 'romstore', 'cc']",nonton punggawa bulutangkis pilih pilih kaos pekan yuk kaos traveler rb size sxxl promo beli gratis ikat rajut cangkir cantik mesan wa romstore cc,"['nonton', 'punggawa', 'bulutangkis', 'pilih', 'pilih', 'kaos', 'pekan', 'ayo', 'kaos', 'traveler', 'ribu', 'size', 'sxxl', 'promo', 'beli', 'gratis', 'ikat', 'rajut', 'cangkir', 'cantik', 'mesan', 'wa', 'romstore', 'cc']","['nonton', 'punggawa', 'bulutangkis', 'pilih', 'pilih', 'kaos', 'pekan', 'ayo', 'kaos', 'traveler', 'ribu', 'size', 'sxxl', 'promo', 'beli', 'gratis', 'ikat', 'rajut', 'cangkir', 'cantik', 'mesan', 'wa', 'romstore', 'cc']","['nonton', 'punggawa', 'bulutangkis', 'pilih', 'pilih', 'kaos', 'pekan', 'ayo', 'kaos', 'traveler', 'ribu', 'size', 'sxxl', 'promo', 'beli', 'gratis', 'ikat', 'rajut', 'cangkir', 'cantik', 'mesan', 'wa', 'romstore', 'cc']"
551,765,"['nonton', 'rkj', 'nonton', 'tv', 'bulutangkis', 'nih', 'kak', 'shani']",nonton rkj nonton tv bulutangkis nih kak shani,"['nonton', 'rkj', 'nonton', 'tv', 'bulutangkis', 'ini', 'kak', 'shani']","['nonton', 'rkj', 'nonton', 'tv', 'bulutangkis', 'kak', 'shani']","['nonton', 'rkj', 'nonton', 'tv', 'bulutangkis', 'kak', 'shani']"
552,2322,"['nonton', 'sabar', 'karyaman', 'gutama', 'moh', 'reza', 'pahlevi', 'isfahani', 'vs', 'goh', 'sze', 'fei', 'nur', 'izzuddin', 'badminton', 'indonesia', 'master', 'tonton', 'video', 'pilih', 'klik']",nonton sabar karyaman gutama moh reza pahlevi isfahani vs goh sze fei nur izzuddin badminton indonesia master tonton video pilih klik,"['nonton', 'sabar', 'karyaman', 'gutama', 'moh', 'reza', 'pahlevi', 'isfahani', 'vs', 'goh', 'sze', 'fei', 'nur', 'izzuddin', 'badminton', 'indonesia', 'master', 'tonton', 'video', 'pilih', 'klik']","['nonton', 'sabar', 'karyaman', 'gutama', 'moh', 'reza', 'pahlevi', 'isfahani', 'vs', 'goh', 'sze', 'fei', 'nur', 'izzuddin', 'badminton', 'indonesia', 'master', 'tonton', 'video', 'pilih', 'klik']","['nonton', 'sabar', 'karyaman', 'gutama', 'moh', 'reza', 'pahlevi', 'isfahani', 'vs', 'goh', 'sze', 'fei', 'nur', 'izzuddin', 'badminton', 'indonesia', 'master', 'tonton', 'video', 'pilih', 'klik']"
553,421,"['nonton', 'testimonial', 'day', 'greysia', 'polii', 'haru', 'parah', 'diplay', 'video', 'flash', 'back', 'jaman', 'aktif', 'main', 'bulutangkis', 'terimakasihgreysiapolii']",nonton testimonial day greysia polii haru parah diplay video flash back jaman aktif main bulutangkis terimakasihgreysiapolii,"['nonton', 'testimonial', 'day', 'greysia', 'polii', 'haru', 'parah', 'diplay', 'video', 'flash', 'back', 'jaman', 'aktif', 'main', 'bulutangkis', 'terimakasihgreysiapolii']","['nonton', 'testimonial', 'day', 'greysia', 'polii', 'haru', 'parah', 'diplay', 'video', 'flash', 'back', 'jaman', 'aktif', 'main', 'bulutangkis', 'terimakasihgreysiapolii']","['nonton', 'testimonial', 'day', 'greysia', 'polii', 'haru', 'parah', 'diplay', 'video', 'flash', 'back', 'jaman', 'aktif', 'main', 'bulutangkis', 'terimakasihgreysiapolii']"
554,2403,"['nonton', 'timnas', 'bikin', 'jantung', 'gin', 'ya', 'bulutangkis', 'sepakbola', 'timnasday', 'afcasiancupqualifiers', 'indonesiamasters']",nonton timnas bikin jantung gin ya bulutangkis sepakbola timnasday afcasiancupqualifiers indonesiamasters,"['nonton', 'timnas', 'membuat', 'jantung', 'begini', 'ya', 'bulutangkis', 'sepakbola', 'timnasday', 'afcasiancupqualifiers', 'indonesiamasters']","['nonton', 'timnas', 'membuat', 'jantung', 'begini', 'ya', 'bulutangkis', 'sepakbola', 'timnasday', 'afcasiancupqualifiers', 'indonesiamasters']","['nonton', 'timnas', 'buat', 'jantung', 'begini', 'ya', 'bulutangkis', 'sepakbola', 'timnasday', 'afcasiancupqualifiers', 'indonesiamasters']"
555,835,"['nontong', 'bulutangkis', 'min']",nontong bulutangkis min,"['nontong', 'bulutangkis', 'min']","['nontong', 'bulutangkis', 'min']","['nontong', 'bulutangkis', 'min']"
556,769,"['nunjukin', 'aja', 'kalo', 'olahraga', 'kalo', 'main', 'kandang', 'suporter', 'gila', 'passionate', 'mentok', 'main', 'bulutangkis', 'tuh', 'ga', 'jago', 'kandang', 'doang', 'ya', 'siksa', 'kaya', 'gin', 'doang', 'mah', 'jumput', 'bumbu', 'saing', 'doang']",nunjukin aja kalo olahraga kalo main kandang suporter gila passionate mentok main bulutangkis tuh ga jago kandang doang ya siksa kaya gin doang mah jumput bumbu saing doang,"['nunjukin', 'saja', 'kalau', 'olahraga', 'kalau', 'main', 'kandang', 'suporter', 'gila', 'passionate', 'mentok', 'main', 'bulutangkis', 'itu', 'tidak', 'ahli', 'kandang', 'saja', 'ya', 'siksa', 'kaya', 'begini', 'saja', 'mah', 'jumput', 'bumbu', 'saing', 'saja']","['nunjukin', 'saja', 'olahraga', 'main', 'kandang', 'suporter', 'gila', 'passionate', 'mentok', 'main', 'bulutangkis', 'tidak', 'ahli', 'kandang', 'saja', 'ya', 'siksa', 'kaya', 'begini', 'saja', 'mah', 'jumput', 'bumbu', 'saing', 'saja']","['nunjukin', 'saja', 'olahraga', 'main', 'kandang', 'suporter', 'gila', 'passionate', 'mentok', 'main', 'bulutangkis', 'tidak', 'ahli', 'kandang', 'saja', 'ya', 'siksa', 'kaya', 'begini', 'saja', 'mah', 'jumput', 'bumbu', 'saing', 'saja']"
557,2038,"['nya', 'bulutangkis', 'bawa', 'kpop', 'miris', 'gak']",nya bulutangkis bawa kpop miris gak,"['nya', 'bulutangkis', 'bawa', 'kpop', 'miris', 'tidak']","['bulutangkis', 'bawa', 'kpop', 'miris', 'tidak']","['bulutangkis', 'bawa', 'kpop', 'miris', 'tidak']"
558,1051,"['nyari', 'layar', 'tancep', 'ntn', 'bulutangkis']",nyari layar tancep ntn bulutangkis,"['mencari', 'layar', 'tancep', 'nonton', 'bulutangkis']","['mencari', 'layar', 'tancep', 'nonton', 'bulutangkis']","['cari', 'layar', 'tancep', 'nonton', 'bulutangkis']"
559,2432,"['nyari', 'sepatu', 'bulutangkis', 'yg', 'size', 'harga', 'nya', 'masuk', 'kantong', 'susah']",nyari sepatu bulutangkis yg size harga nya masuk kantong susah,"['mencari', 'sepatu', 'bulutangkis', 'yang', 'size', 'harga', 'nya', 'masuk', 'kantong', 'susah']","['mencari', 'sepatu', 'bulutangkis', 'size', 'harga', 'masuk', 'kantong', 'susah']","['cari', 'sepatu', 'bulutangkis', 'size', 'harga', 'masuk', 'kantong', 'susah']"
560,1196,"['nyimak', 'mending', 'main', 'bulutangkis', 'iklan', 'sampoerna', 'amild', 'how', 'long', 'can', 'you', 'go']",nyimak mending main bulutangkis iklan sampoerna amild how long can you go,"['nyimak', 'baiknya', 'main', 'bulutangkis', 'iklan', 'sampoerna', 'amild', 'how', 'long', 'can', 'you', 'go']","['nyimak', 'baiknya', 'main', 'bulutangkis', 'iklan', 'sampoerna', 'amild', 'how', 'long', 'can', 'you', 'go']","['nyimak', 'baik', 'main', 'bulutangkis', 'iklan', 'sampoerna', 'amild', 'how', 'long', 'can', 'you', 'go']"
561,898,"['obat', 'minum', 'yak', 'ya', 'bulutangkis', 'live', 'ya', 'korea', 'selatan', 'lawan', 'l']",obat minum yak ya bulutangkis live ya korea selatan lawan l,"['obat', 'minum', 'iya', 'ya', 'bulutangkis', 'live', 'ya', 'korea', 'selatan', 'lawan', 'l']","['obat', 'minum', 'iya', 'ya', 'bulutangkis', 'live', 'ya', 'korea', 'selatan', 'lawan', 'l']","['obat', 'minum', 'iya', 'ya', 'bulutangkis', 'live', 'ya', 'korea', 'selatan', 'lawan', 'l']"
562,906,"['obat', 'minum', 'yak', 'ya', 'bulutangkis', 'live', 'ya', 'korea', 'selatan', 'lawan', 'lawan', 'sing', 'melu', 'orang', 'tua', 'lucu', 'nyebelin', 'yak', 'orang', 'tua', 'twitter', 'sila', 'reply']",obat minum yak ya bulutangkis live ya korea selatan lawan lawan sing melu orang tua lucu nyebelin yak orang tua twitter sila reply,"['obat', 'minum', 'iya', 'ya', 'bulutangkis', 'live', 'ya', 'korea', 'selatan', 'lawan', 'lawan', 'sing', 'melu', 'orang', 'tua', 'lucu', 'nyebelin', 'iya', 'orang', 'tua', 'twitter', 'sila', 'reply']","['obat', 'minum', 'iya', 'ya', 'bulutangkis', 'live', 'ya', 'korea', 'selatan', 'lawan', 'lawan', 'sing', 'melu', 'tua', 'lucu', 'nyebelin', 'iya', 'tua', 'twitter', 'sila', 'reply']","['obat', 'minum', 'iya', 'ya', 'bulutangkis', 'live', 'ya', 'korea', 'selatan', 'lawan', 'lawan', 'sing', 'melu', 'tua', 'lucu', 'nyebelin', 'iya', 'tua', 'twitter', 'sila', 'reply']"
563,1717,"['oh', 'oppa', 'bulutangkis']",oh oppa bulutangkis,"['oh', 'oppa', 'bulutangkis']","['oh', 'oppa', 'bulutangkis']","['oh', 'oppa', 'bulutangkis']"
564,2352,"['oiya', 'ya', 'hooh', 'ihhh', 'masak', 'kemarin', 'kalo', 'netizen', 'gak', 'koar', 'bonus', 'gabakal', 'kasih', 'nih', 'kemaren', 'menang', 'tc', 'aja', 'langsung', 'apresiasi', 'gede', 'an', 'badminton', 'gak', 'kenal', 'negara', 'loh', 'keinget', 'kalimat', 'pbsi', 'yg', 'negara', 'bulutangkis']",oiya ya hooh ihhh masak kemarin kalo netizen gak koar bonus gabakal kasih nih kemaren menang tc aja langsung apresiasi gede an badminton gak kenal negara loh keinget kalimat pbsi yg negara bulutangkis,"['oiya', 'ya', 'hooh', 'ihhh', 'masak', 'kemarin', 'kalau', 'komentator', 'tidak', 'cerewet', 'bonus', 'gabakal', 'kasih', 'ini', 'kemaren', 'menang', 'tc', 'saja', 'langsung', 'apresiasi', 'besar', 'an', 'badminton', 'tidak', 'kenal', 'negara', 'loh', 'keinget', 'kalimat', 'pbsi', 'yang', 'negara', 'bulutangkis']","['oiya', 'ya', 'hooh', 'ihhh', 'masak', 'kemarin', 'komentator', 'tidak', 'cerewet', 'bonus', 'gabakal', 'kasih', 'kemaren', 'menang', 'tc', 'saja', 'langsung', 'apresiasi', 'besar', 'an', 'badminton', 'tidak', 'kenal', 'negara', 'loh', 'keinget', 'kalimat', 'pbsi', 'negara', 'bulutangkis']","['oiya', 'ya', 'hooh', 'ihhh', 'masak', 'kemarin', 'komentator', 'tidak', 'cerewet', 'bonus', 'gabakal', 'kasih', 'kemaren', 'menang', 'tc', 'saja', 'langsung', 'apresiasi', 'besar', 'an', 'badminton', 'tidak', 'kenal', 'negara', 'loh', 'keinget', 'kalimat', 'pbsi', 'negara', 'bulutangkis']"
565,640,"['oke', 'aja', 'nasib', 'timnas', 'gesss', 'sepak', 'bola', 'main', 'ga', 'jelek', 'kalah', 'bulutangkis', 'main', 'bagus', 'kalah', 'apes', 'emang', 'kalender', 'aja', 'wkwkwkwk']",oke aja nasib timnas gesss sepak bola main ga jelek kalah bulutangkis main bagus kalah apes emang kalender aja wkwkwkwk,"['oke', 'saja', 'nasib', 'timnas', 'gesss', 'sepak', 'bola', 'main', 'tidak', 'jelek', 'kalah', 'bulutangkis', 'main', 'bagus', 'kalah', 'apes', 'memang', 'kalender', 'saja', 'wkwkwkwk']","['oke', 'saja', 'nasib', 'timnas', 'gesss', 'sepak', 'bola', 'main', 'tidak', 'jelek', 'kalah', 'bulutangkis', 'main', 'bagus', 'kalah', 'apes', 'memang', 'kalender', 'saja', 'wkwkwkwk']","['oke', 'saja', 'nasib', 'timnas', 'gesss', 'sepak', 'bola', 'main', 'tidak', 'jelek', 'kalah', 'bulutangkis', 'main', 'bagus', 'kalah', 'apes', 'memang', 'kalender', 'saja', 'wkwkwkwk']"
566,2290,"['olahraga', 'bulutangkis', 'konsep', 'gak', 'asik', 'kalo', 'gak', 'tegang']",olahraga bulutangkis konsep gak asik kalo gak tegang,"['olahraga', 'bulutangkis', 'konsep', 'tidak', 'asyik', 'kalau', 'tidak', 'tegang']","['olahraga', 'bulutangkis', 'konsep', 'tidak', 'asyik', 'tidak', 'tegang']","['olahraga', 'bulutangkis', 'konsep', 'tidak', 'asyik', 'tidak', 'tegang']"
